INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID60349785,DSSTox_Substance_Id,DTXSID60349785,N-(benzylcarbamoyl)benzamide,O=C(NCC1=CC=CC=C1)NC(=O)C1=CC=CC=C1
DTXSID40151606,DSSTox_Substance_Id,DTXSID40151606,Vidupiprant,CC(C)(C)NC(=O)C1=CC(NS(=O)(=O)C2=C(Cl)C=C(C=C2)C2CC2)=C(OC2=C(Cl)C=C(CC(O)=O)C(F)=C2)C=C1
DTXSID30192927,DSSTox_Substance_Id,DTXSID30192927,1-(Morpholinocarbonylmethyl)piperazine,O=C(CN1CCNCC1)N1CCOCC1
DTXSID3029738,DSSTox_Substance_Id,DTXSID3029738,Sodium hydrosulfide,[Na+].[SH-]
DTXSID30693626,DSSTox_Substance_Id,DTXSID30693626,"3-Benzyl-5-methyl-1,3-oxazolidine-2,4-dione",CC1OC(=O)N(CC2=CC=CC=C2)C1=O
DTXSID60350694,DSSTox_Substance_Id,DTXSID60350694,4-nitro-N-phenyl-1H-pyrazole-3-carboxamide,[O-][N+](=O)C1=C(NN=C1)C(=O)NC1=CC=CC=C1
DTXSID50283624,DSSTox_Substance_Id,DTXSID50283624,MLS002607810,BrC1=CC2=C(OCO2)C=C1C1OCCCO1
DTXSID50185694,DSSTox_Substance_Id,DTXSID50185694,"Benzamide, 5-chloro-2-(methylamino)-",CNC1=C(C=C(Cl)C=C1)C(N)=O
DTXSID90175115,DSSTox_Substance_Id,DTXSID90175115,VX 745,FC1=CC(F)=C(SC2=NN3C=NC(=O)C(=C3C=C2)C2=C(Cl)C=CC=C2Cl)C=C1
DTXSID60186511,DSSTox_Substance_Id,DTXSID60186511,3-Phenoxyphenylacetic acid,OC(=O)CC1=CC(OC2=CC=CC=C2)=CC=C1
DTXSID50593932,DSSTox_Substance_Id,DTXSID50593932,"3-(4-Aminophenyl)thieno[3,2-c]pyridin-4-amine",NC1=CC=C(C=C1)C1=CSC2=C1C(N)=NC=C2
DTXSID20152550,DSSTox_Substance_Id,DTXSID20152550,Phentermine hydrochloride [USP],Cl.CC(C)(N)CC1=CC=CC=C1
DTXSID7063845,DSSTox_Substance_Id,DTXSID7063845,"Pyrazino[2,3-b]pyrazine, decahydro-",C1CNC2NCCNC2N1
DTXSID4024195,DSSTox_Substance_Id,DTXSID4024195,2-(4-Chloro-2-methylphenoxy)acetic acid,CC1=C(OCC(O)=O)C=CC(Cl)=C1
DTXSID00231115,DSSTox_Substance_Id,DTXSID00231115,"3-Methylpyrazino(2,3-d)(1,2,4)triazolo(4,3-b)pyridazin-6(5H)-imine",CC1=NN=C2N1N=C(N)C1=NC=CN=C21
DTXSID6023496,DSSTox_Substance_Id,DTXSID6023496,Pramipexole,CCCN[C@H]1CCC2=C(C1)SC(N)=N2
DTXSID00197080,DSSTox_Substance_Id,DTXSID00197080,Lemax,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=CC=C1
DTXSID0037231,DSSTox_Substance_Id,DTXSID0037231,Flurbiprofen,CC(C(O)=O)C1=CC=C(C(F)=C1)C1=CC=CC=C1
DTXSID20417499,DSSTox_Substance_Id,DTXSID20417499,ST50926380,C\C(=N/NC(=O)C1(C)CC1(Br)Br)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID50150408,DSSTox_Substance_Id,DTXSID50150408,"1-(3-Chloro-2,6-dihydroxy-4-methoxyphenyl)-1-hexanone",CCCCCC(=O)C1=C(O)C(Cl)=C(OC)C=C1O
DTXSID30206215,DSSTox_Substance_Id,DTXSID30206215,"4-tert-Butylphenoxyethyl-N,N-diethylamine",CCN(CC)CCOC1=CC=C(C=C1)C(C)(C)C
DTXSID20150591,DSSTox_Substance_Id,DTXSID20150591,CX-5461,CN1CCCN(CC1)C1=NC2=C(C=C1)C(=O)C(C(=O)NCC1=NC=C(C)N=C1)=C1SC3=CC=CC=C3N21
DTXSID10305634,DSSTox_Substance_Id,DTXSID10305634,MLS000756380,[O-][N+](=O)C1=CN=C(NC(=O)C2=CC(=CC=C2)[N+]([O-])=O)S1
DTXSID80178059,DSSTox_Substance_Id,DTXSID80178059,HOE 33342,CCOC1=CC=C(C=C1)C1=NC2=C(N1)C=C(C=C2)C1=NC2=C(N1)C=C(C=C2)N1CCN(C)CC1
DTXSID8025096,DSSTox_Substance_Id,DTXSID8025096,Dimethyl adipate,COC(=O)CCCCC(=O)OC
DTXSID50284171,DSSTox_Substance_Id,DTXSID50284171,MLS002607950,BrC1=CC=C(NC(=O)NNC(=O)C2=CC=NC=C2)C=C1
DTXSID1061239,DSSTox_Substance_Id,DTXSID1061239,Sodium morpholine-4-dithiocarbamate,[Na+].[S-]C(=S)N1CCOCC1
DTXSID00647212,DSSTox_Substance_Id,DTXSID00647212,Propan-2-yl dodecylphosphonofluoridate,CCCCCCCCCCCCP(F)(=O)OC(C)C
DTXSID80175225,DSSTox_Substance_Id,DTXSID80175225,JWH 081,CCCCCN1C=C(C(=O)C2=CC=C(OC)C3=CC=CC=C23)C2=CC=CC=C12
DTXSID5075365,DSSTox_Substance_Id,DTXSID5075365,Salicylhydroxamic acid,ONC(=O)C1=C(O)C=CC=C1
DTXSID9047881,DSSTox_Substance_Id,DTXSID9047881,2-Hydroxy-5-methylbenzophenone,CC1=CC=C(O)C(=C1)C(=O)C1=CC=CC=C1
DTXSID9048512,DSSTox_Substance_Id,DTXSID9048512,Ro 23-7637,O=C(CCCCCCCCC1=CN=CC=C1)N1CCC(CC1)C=C(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID20348390,DSSTox_Substance_Id,DTXSID20348390,(S)-(-)-Felodipine,CCOC(=O)C1=C(C)NC(C)=C([C@H]1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC
DTXSID8020963,DSSTox_Substance_Id,DTXSID8020963,4-Nitroanthranilic acid,NC1=C(C=CC(=C1)[N+]([O-])=O)C(O)=O
DTXSID90323871,DSSTox_Substance_Id,DTXSID90323871,MLS002701724,ClC1=C(Cl)C=C(C=C1)C(=O)NNC1=CC=CC=C1
DTXSID9049035,DSSTox_Substance_Id,DTXSID9049035,Lumiracoxib,CC1=CC=C(NC2=C(F)C=CC=C2Cl)C(CC(O)=O)=C1
DTXSID20415652,DSSTox_Substance_Id,DTXSID20415652,"4,5-Dimethoxy-2-propylphenol",CCCC1=CC(OC)=C(OC)C=C1O
DTXSID5020447,DSSTox_Substance_Id,DTXSID5020447,"2,4-Dichlorophenyl benzenesulfonate",ClC1=CC(Cl)=C(OS(=O)(=O)C2=CC=CC=C2)C=C1
DTXSID40356316,DSSTox_Substance_Id,DTXSID40356316,"2-methyl-5-phenoxyisoindole-1,3-dione",CN1C(=O)C2=C(C=C(OC3=CC=CC=C3)C=C2)C1=O
DTXSID20364358,DSSTox_Substance_Id,DTXSID20364358,"(5Z)-5-[(3-methoxyphenyl)methylidene]-2-sulfanylidene-1,3-thiazolidin-4-one",COC1=CC=CC(\C=C2/SC(=S)NC2=O)=C1
DTXSID10284071,DSSTox_Substance_Id,DTXSID10284071,MLS002607912,ClC1=CC=C(C=C1)N(CC1CO1)CC1CO1
DTXSID6023498,DSSTox_Substance_Id,DTXSID6023498,Pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(O)=O)[C@@H]12
DTXSID10452394,DSSTox_Substance_Id,DTXSID10452394,Deoxynojirimycin Tetrabenzyl Ether,C(OCC1=CC=CC=C1)[C@H]1NC[C@H](OCC2=CC=CC=C2)[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1
DTXSID30166860,DSSTox_Substance_Id,DTXSID30166860,"Benzenamine, N,N-dimethyl-4-(2-quinolinyl)- (9CI)",CN(C)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C=C1
DTXSID70174328,DSSTox_Substance_Id,DTXSID70174328,Methyl 9-phenanthryl ketone,CC(=O)C1=CC2=CC=CC=C2C2=CC=CC=C12
DTXSID6036546,DSSTox_Substance_Id,DTXSID6036546,"2,6-Dihdroxyanthraquinone",OC1=CC2=C(C=C1)C(=O)C1=C(C=CC(O)=C1)C2=O
DTXSID10455845,DSSTox_Substance_Id,DTXSID10455845,"2,2-dimethylphenalene-1,3-dione",CC1(C)C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O
DTXSID40179163,DSSTox_Substance_Id,DTXSID40179163,N-Palmitoylglycine,CCCCCCCCCCCCCCCC(=O)NCC(O)=O
DTXSID40394652,DSSTox_Substance_Id,DTXSID40394652,5-(2-hydroxyethyl)-6-methyl-2-(methylsulfanyl)-4(3H)-pyrimidinone,CSC1=NC(=O)C(CCO)=C(C)N1
DTXSID70416790,DSSTox_Substance_Id,DTXSID70416790,STK298632,N\C(=N/OC(=O)C1=CC=CC=C1F)C1=CC(=CC=C1)[N+]([O-])=O
DTXSID6032722,DSSTox_Substance_Id,DTXSID6032722,"1,2,4-Triazole, sodium salt",[Na+].[N-]1C=NC=N1
DTXSID9045922,DSSTox_Substance_Id,DTXSID9045922,Benazepril hydrochloride,Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCC2=CC=CC=C2N(CC(O)=O)C1=O
DTXSID4040686,DSSTox_Substance_Id,DTXSID4040686,Naproxen,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(O)=O
DTXSID60362237,DSSTox_Substance_Id,DTXSID60362237,ZINC01210629,CC1=CC(\C=C2\SC(=S)NC2=O)=C(C)N1C1=CC(Cl)=CC=C1
DTXSID40394834,DSSTox_Substance_Id,DTXSID40394834,ST4050294,[O-][N+](=O)CC(C1=CC=CC=C1)P(=O)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID80174339,DSSTox_Substance_Id,DTXSID80174339,"2-Pyrimidinecarboxamide, hexahydro-N,5-dihydroxy-1,3-bis((4-methoxyphenyl)sulfonyl)-",COC1=CC=C(C=C1)S(=O)(=O)N1CC(O)CN(C1C(=O)NO)S(=O)(=O)C1=CC=C(OC)C=C1
DTXSID20395420,DSSTox_Substance_Id,DTXSID20395420,"2-methylidene-1,3,5-triphenylpentane-1,5-dione",C=C(C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1)C(=O)C1=CC=CC=C1
DTXSID00312478,DSSTox_Substance_Id,DTXSID00312478,(5-methyl-3-phenylisoxazol-4-yl)(phenyl)methanone,CC1=C(C(=O)C2=CC=CC=C2)C(=NO1)C1=CC=CC=C1
DTXSID6029755,DSSTox_Substance_Id,DTXSID6029755,"1,2-Propanediol monobutyl ether",N/A
DTXSID2049478,DSSTox_Substance_Id,DTXSID2049478,NTP Mix42 CT1 3-EQP,N/A
DTXSID90171455,DSSTox_Substance_Id,DTXSID90171455,CPI 1189,CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C
DTXSID3045697,DSSTox_Substance_Id,DTXSID3045697,Afalanine,CC(=O)NC(CC1=CC=CC=C1)C(O)=O
DTXSID30552209,DSSTox_Substance_Id,DTXSID30552209,3-[2-Phenyl-2-(piperazin-1-yl)ethyl]phenol,OC1=CC=CC(CC(N2CCNCC2)C2=CC=CC=C2)=C1
DTXSID10379234,DSSTox_Substance_Id,DTXSID10379234,"1-(4-Methoxyphenyl)-2-sulfanylidene-2,3-dihydropyrido[2,3-d]pyrimidin-4(1H)-one",COC1=CC=C(C=C1)N1C(=S)NC(=O)C2=C1N=CC=C2
DTXSID1060554,DSSTox_Substance_Id,DTXSID1060554,"3,3-Diphenylpropionic acid",OC(=O)CC(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID70196363,DSSTox_Substance_Id,DTXSID70196363,Sodium 4-methyl-2-oxovalerate,[Na+].CC(C)CC(=O)C([O-])=O
DTXSID60286484,DSSTox_Substance_Id,DTXSID60286484,MLS000736614,CCCC(=O)N(C)C1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2)=[N+]([O-])C1
DTXSID20418840,DSSTox_Substance_Id,DTXSID20418840,AC1NTE7J,O=C1NC(=S)C2=C(N1)C=CC(SC1=CC3=CC=CC=C3C=C1)=C2
DTXSID00438329,DSSTox_Substance_Id,DTXSID00438329,4-CHLORO-6-NITRO-2-(PIPERAZIN-1-YL)QUINOLINE,[O-][N+](=O)C1=CC2=C(C=C1)N=C(C=C2Cl)N1CCNCC1
DTXSID20360557,DSSTox_Substance_Id,DTXSID20360557,(2-methoxy-4-(methylthio)phenyl)(4-(phenylmethyl)-1-piperidinyl)-Methanone,COC1=C(C=CC(SC)=C1)C(=O)N1CCC(CC2=CC=CC=C2)CC1
DTXSID10200150,DSSTox_Substance_Id,DTXSID10200150,PR-D-92,CC1(C)OC2=C(C=C3C(=O)C=C(OC3=C2)C(O)=O)C2=CC=CC=C12
DTXSID50189475,DSSTox_Substance_Id,DTXSID50189475,4'-Demethyldeoxypodophyllotoxin,COC1=CC(=CC(OC)=C1O)[C@H]1[C@@H]2[C@H](COC2=O)CC2=CC3=C(OCO3)C=C12
DTXSID90574422,DSSTox_Substance_Id,DTXSID90574422,2-Oxaspiro[4.4]nonan-1-one,O=C1OCCC11CCCC1
DTXSID40678540,DSSTox_Substance_Id,DTXSID40678540,"5-[7-(Methanesulfonyl)-2-(morpholin-4-yl)-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl]pyrimidin-2-amine",CS(=O)(=O)N1CCC2=C(N=C(N=C12)N1CCOCC1)C1=CN=C(N)N=C1
DTXSID7046170,DSSTox_Substance_Id,DTXSID7046170,Gamolenic acid,CCCCC\C=C/C\C=C/C\C=C/CCCCC(O)=O
DTXSID8049545,DSSTox_Substance_Id,DTXSID8049545,NTP Mix90 ER AR1 18-GP,N/A
DTXSID50161054,DSSTox_Substance_Id,DTXSID50161054,omega-N-Allylarginine,N[C@@H](CCCN\C(N)=N\CC=C)C(O)=O
DTXSID40389528,DSSTox_Substance_Id,DTXSID40389528,3-(4-Ethoxyphenyl)-3-[(furan-2-carbonyl)amino]propanoic acid,CCOC1=CC=C(C=C1)C(CC(O)=O)NC(=O)C1=CC=CO1
DTXSID90179395,DSSTox_Substance_Id,DTXSID90179395,Aramchol,[H][C@@]1(CC[C@H]2[C@]3([H])[C@H](O)C[C@@H]4C[C@H](CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)NC(=O)CCCCCCCCCCCCCCCCCCC)[C@H](C)CCC(O)=O
DTXSID1040667,DSSTox_Substance_Id,DTXSID1040667,Diisopropyl fluorophosphate,CC(C)OP(F)(=O)OC(C)C
DTXSID30417006,DSSTox_Substance_Id,DTXSID30417006,MLS000579055,COC1=CC=C(C=C1)N(C(C)C(=O)N\N=C\C1=CC=C(OC(C)C)C=C1)S(C)(=O)=O
DTXSID00166079,DSSTox_Substance_Id,DTXSID00166079,Bauerine C,CN1C2=C(C=CNC2=O)C2=C1C(Cl)=C(Cl)C=C2
DTXSID30236815,DSSTox_Substance_Id,DTXSID30236815,"Quinaldine, 8-nitro-",CC1=NC2=C(C=CC=C2[N+]([O-])=O)C=C1
DTXSID00353482,DSSTox_Substance_Id,DTXSID00353482,ST50973735,ClC1=CC=C(C=C1)C(=O)CNC1=CC(Cl)=CC=C1
DTXSID80174415,DSSTox_Substance_Id,DTXSID80174415,Tecadenoson,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N[C@@H]3CCOC3)N=CN=C12
DTXSID00351640,DSSTox_Substance_Id,DTXSID00351640,(4-Methoxy-benzenesulfonylamino)-acetic acid,COC1=CC=C(C=C1)S(=O)(=O)NCC(O)=O
DTXSID70216616,DSSTox_Substance_Id,DTXSID70216616,"Quinoxaline, 6-nitro-",[O-][N+](=O)C1=CC2=NC=CN=C2C=C1
DTXSID80463432,DSSTox_Substance_Id,DTXSID80463432,"3,4-dihydro-2H-chromen-2-ylmethyl sulfamate",NS(=O)(=O)OCC1CCC2=CC=CC=C2O1
DTXSID60166212,DSSTox_Substance_Id,DTXSID60166212,3-Amino-4-hydroxybenzoic acid,NC1=C(O)C=CC(=C1)C(O)=O
DTXSID80633395,DSSTox_Substance_Id,DTXSID80633395,"4-(4'-Methyl[1,1'-biphenyl]-2-yl)-2H-1,2,3-triazole",CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=C1
DTXSID60354091,DSSTox_Substance_Id,DTXSID60354091,2-Thiophen-2-yl-1H-benzoimidazol-5-ylamine,NC1=CC2=C(C=C1)N=C(N2)C1=CC=CS1
DTXSID80866606,DSSTox_Substance_Id,DTXSID80866606,Desflurane,FC(F)OC(F)C(F)(F)F
DTXSID60387127,DSSTox_Substance_Id,DTXSID60387127,STK027162,CC(C)N1C(=NC2=CC=CC=C12)C(O)C1=CC=C(C)C=C1
DTXSID2075394,DSSTox_Substance_Id,DTXSID2075394,"Androst-16-en-3-ol, (3.alpha.,5.alpha.)-",C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@]34C)[C@@H]1CC=C2
DTXSID10386645,DSSTox_Substance_Id,DTXSID10386645,MLS000029417,Cl.ClC1=CC=C(CN2C3=NCCN3C3=CC=CC=C23)C=C1
DTXSID20357306,DSSTox_Substance_Id,DTXSID20357306,"1,3,4-Thiadiazole, 2-methoxy-5-phenyl-",COC1=NN=C(S1)C1=CC=CC=C1
DTXSID5027356,DSSTox_Substance_Id,DTXSID5027356,Tris(2-methoxyethoxy)vinylsilane,COCCO[Si](OCCOC)(OCCOC)C=C
DTXSID0042589,DSSTox_Substance_Id,DTXSID0042589,"4-(4-Methyl-1-piperazinyl)-7-(trifluoromethyl)-pyrrolo[1,2-a]quinoxaline (2Z)-2-butenedioate (1:2)",OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CN1CCN(CC1)C1=NC2=C(C=CC(=C2)C(F)(F)F)N2C=CC=C12
DTXSID80600082,DSSTox_Substance_Id,DTXSID80600082,N-(3-Phosphonopropyl)glycine,OC(=O)CNCCCP(O)(O)=O
DTXSID30204478,DSSTox_Substance_Id,DTXSID30204478,Tolpyrramide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)N1CCCC1
DTXSID10234495,DSSTox_Substance_Id,DTXSID10234495,MB-07344,CC(C)C1=C(O)C=CC(CC2=C(C)C=C(OCP(O)(O)=O)C=C2C)=C1
DTXSID00353109,DSSTox_Substance_Id,DTXSID00353109,"tert-Butyl [(4-methyl-5-sulfanylidene-4,5-dihydro-1H-1,2,4-triazol-3-yl)methyl]carbamate",CN1C(=S)NN=C1CNC(=O)OC(C)(C)C
DTXSID30377550,DSSTox_Substance_Id,DTXSID30377550,PIM-1 INHIBITOR 2,NC1=NC=CC(=N1)C1=CC2=C(ON=C2C=C1)C1=CC=C(Cl)C=C1
DTXSID80715721,DSSTox_Substance_Id,DTXSID80715721,"5-Hydroxy-6-oxo-2-(thiophen-2-yl)-3,6-dihydropyrimidine-4-carboxamide",NC(=O)C1=C(O)C(=O)N=C(N1)C1=CC=CS1
DTXSID50183615,DSSTox_Substance_Id,DTXSID50183615,Secoisolariciresinol,COC1=C(O)C=CC(C[C@@H](CO)[C@H](CO)CC2=CC(OC)=C(O)C=C2)=C1
DTXSID50189556,DSSTox_Substance_Id,DTXSID50189556,"N,N'-Bis(2-hydroxybenzyl)ethylenediamine-N,N'-diacetic acid",OC(=O)CN(CCN(CC(O)=O)CC1=CC=CC=C1O)CC1=CC=CC=C1O
DTXSID10356363,DSSTox_Substance_Id,DTXSID10356363,"6,7-dimethyl-4-phenylmethoxypteridin-2-amine",CC1=C(C)N=C2C(OCC3=CC=CC=C3)=NC(N)=NC2=N1
DTXSID8020591,DSSTox_Substance_Id,DTXSID8020591,Ethyl methylphenylglycidate,CCOC(=O)C1OC1(C)C1=CC=CC=C1
DTXSID00367948,DSSTox_Substance_Id,DTXSID00367948,4-AMINO-5-METHOXYMETHYL-2-METHYLPYRIMIDINE,COCC1=CN=C(C)N=C1N
DTXSID5046144,DSSTox_Substance_Id,DTXSID5046144,Bamethan,CCCCNCC(O)C1=CC=C(O)C=C1
DTXSID10177474,DSSTox_Substance_Id,DTXSID10177474,Golotimod,N[C@H](CCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(O)=O)C(O)=O
DTXSID90306442,DSSTox_Substance_Id,DTXSID90306442,MLS003106867,NC1=CC=CC=C1SC(CC(=O)C1=CC=CC=C1)C1=CC(=CC=C1)[N+]([O-])=O
DTXSID2022880,DSSTox_Substance_Id,DTXSID2022880,Danazol,C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C
DTXSID30415769,DSSTox_Substance_Id,DTXSID30415769,Neobavaisoflavone,CC(C)=CCC1=C(O)C=CC(=C1)C1=COC2=C(C=CC(O)=C2)C1=O
DTXSID30386703,DSSTox_Substance_Id,DTXSID30386703,"1-[5-Hydroxy-3-(pyridin-4-yl)-5-(trifluoromethyl)-4,5-dihydro-1H-pyrazol-1-yl]-2-phenylethan-1-one",OC1(CC(=NN1C(=O)CC1=CC=CC=C1)C1=CC=NC=C1)C(F)(F)F
DTXSID70416316,DSSTox_Substance_Id,DTXSID70416316,"5-Hexylaminomethylene-1,3-dimethyl-pyrimidine-2,4,6-trione",CCCCCCNC=C1C(=O)N(C)C(=O)N(C)C1=O
DTXSID70282972,DSSTox_Substance_Id,DTXSID70282972,MLS002639255,O=C(C1CC=CCC1C(=O)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID2038314,DSSTox_Substance_Id,DTXSID2038314,"3,3',4,4',5,5'-Hexachlorobiphenyl",ClC1=CC(=CC(Cl)=C1Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1
DTXSID00349603,DSSTox_Substance_Id,DTXSID00349603,"2,6-Dimethyl-5-phenyl-3H-pyrimidin-4-one",CC1=NC(=O)C(=C(C)N1)C1=CC=CC=C1
DTXSID20430749,DSSTox_Substance_Id,DTXSID20430749,6-borono-L-norleucine,N[C@@H](CCCCB(O)O)C(O)=O
DTXSID20370994,DSSTox_Substance_Id,DTXSID20370994,1-(2-Cyanophenyl)piperazine,N#CC1=CC=CC=C1N1CCNCC1
DTXSID20301440,DSSTox_Substance_Id,DTXSID20301440,"2-Hydroxy-1,2,3-triphenyl-1-propanone",OC(CC1=CC=CC=C1)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
DTXSID30176404,DSSTox_Substance_Id,DTXSID30176404,"o,o'-Biphenol, 4,4',6,6'-tetrabromo- (6CI,7CI)",OC1=C(C=C(Br)C=C1Br)C1=C(O)C(Br)=CC(Br)=C1
DTXSID30389759,DSSTox_Substance_Id,DTXSID30389759,"2-Chloro-1-(2,2,4,7-tetramethylquinolin-1(2H)-yl)ethan-1-one",CC1=CC2=C(C=C1)C(C)=CC(C)(C)N2C(=O)CCl
DTXSID2046759,DSSTox_Substance_Id,DTXSID2046759,Clobazam,CN1C2=CC=C(Cl)C=C2N(C2=CC=CC=C2)C(=O)CC1=O
DTXSID20878642,DSSTox_Substance_Id,DTXSID20878642,Gitoxigenin,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@@]1(O)C[C@H](O)[C@@H]2C1=CC(=O)OC1
DTXSID70434378,DSSTox_Substance_Id,DTXSID70434378,N-[4-(3-bromoanilino)quinazolin-6-yl]-2-chloroacetamide,ClCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC1=CC(Br)=CC=C1
DTXSID80327343,DSSTox_Substance_Id,DTXSID80327343,6-methoxy-2-(4-methoxyphenyl)-1H-quinolin-4-one,COC1=CC=C(C=C1)C1=CC(=O)C2=C(N1)C=CC(OC)=C2
DTXSID50291087,DSSTox_Substance_Id,DTXSID50291087,2-amino-3-bromo-7-fluoro-9h-fluoren-9-ol,NC1=C(Br)C=C2C(=C1)C(O)C1=C2C=CC(F)=C1
DTXSID30309992,DSSTox_Substance_Id,DTXSID30309992,"5-[(2,2,3,3,4,4,4-Heptafluorobutoxy)methyl]-2,4(1H,3H)-pyrimidinedione",FC(F)(F)C(F)(F)C(F)(F)COCC1=CNC(=O)NC1=O
DTXSID9041152,DSSTox_Substance_Id,DTXSID9041152,(+/-)-Verapamil,COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC
DTXSID20299494,DSSTox_Substance_Id,DTXSID20299494,"tert-butyl 3,3-bis(phenylsulfonyl)propanoate",CC(C)(C)OC(=O)CC(S(=O)(=O)C1=CC=CC=C1)S(=O)(=O)C1=CC=CC=C1
DTXSID90185310,DSSTox_Substance_Id,DTXSID90185310,Hippuryl-glycyl-glycine,OC(=O)CNC(=O)CNC(=O)CNC(=O)C1=CC=CC=C1
DTXSID20200126,DSSTox_Substance_Id,DTXSID20200126,St 1913,ClC1=CC=CC(Cl)=C1CC1=NCCN1
DTXSID3042390,DSSTox_Substance_Id,DTXSID3042390,Sodium (2-pyridylthio)-N-oxide,[Na+].[O-][N+]1=C([S-])C=CC=C1
DTXSID00310732,DSSTox_Substance_Id,DTXSID00310732,MLS003115163,CCOC(=O)C1C(N(C)C)C(C)(C)C1C(=O)OCC
DTXSID50303497,DSSTox_Substance_Id,DTXSID50303497,"2,4,6-Triaminoquinazoline",NC1=CC2=C(C=C1)N=C(N)N=C2N
DTXSID70200095,DSSTox_Substance_Id,DTXSID70200095,4'-Monomethylamentoflavone,COC1=C(C=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1)C1=C(O)C=C(O)C2=C1OC(=CC2=O)C1=CC=C(O)C=C1
DTXSID8020543,DSSTox_Substance_Id,DTXSID8020543,Dipyrone,[Na+].CN(CS([O-])(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
DTXSID5032020,DSSTox_Substance_Id,DTXSID5032020,S-Adenosylmethionine chloride,[Cl-].C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N
DTXSID60276764,DSSTox_Substance_Id,DTXSID60276764,"5-(Pyridin-3-yl)-1,3,4-thiadiazol-2-amine",NC1=NN=C(S1)C1=CN=CC=C1
DTXSID6020939,DSSTox_Substance_Id,DTXSID6020939,Nitrilotriacetic acid,OC(=O)CN(CC(O)=O)CC(O)=O
DTXSID60308039,DSSTox_Substance_Id,DTXSID60308039,"2-cyano-N-(3,3,5-trimethylcyclohexyl)acetamide",CC1CC(CC(C)(C)C1)NC(=O)CC#N
DTXSID6022975,DSSTox_Substance_Id,DTXSID6022975,Dyphylline,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O
DTXSID8047840,DSSTox_Substance_Id,DTXSID8047840,Rivastigmine tartrate,O[C@@H]([C@H](O)C(O)=O)C(O)=O.CCN(C)C(=O)OC1=CC(=CC=C1)[C@H](C)N(C)C
DTXSID20297036,DSSTox_Substance_Id,DTXSID20297036,MLS002706521,ClC1=CC2=C(C=C1)C1=CC=CC=C1NC2=O
DTXSID80372833,DSSTox_Substance_Id,DTXSID80372833,2-(3-oxo-3-phenylpropyl)cyclohexanone,O=C(CCC1CCCCC1=O)C1=CC=CC=C1
DTXSID80608144,DSSTox_Substance_Id,DTXSID80608144,"N,N-Bis(4-cyclohexylbutyl)-N'-(2,4-dimethylphenyl)urea",CC1=CC(C)=C(NC(=O)N(CCCCC2CCCCC2)CCCCC2CCCCC2)C=C1
DTXSID70182741,DSSTox_Substance_Id,DTXSID70182741,2-(2-Amino-6-(benzylthio)-9H-purin-9-yl)ethanol,NC1=NC2=C(N=CN2CCO)C(SCC2=CC=CC=C2)=N1
DTXSID30144522,DSSTox_Substance_Id,DTXSID30144522,4-(((4-Pyridinylmethyl)dithio)methyl)pyridine,C(SSCC1=CC=NC=C1)C1=CC=NC=C1
