SMILES_original,SMILES_standardized,InChI_standardized,InChIKey_standardized,EMBL_Chemcore_ID,Descriptive name,Pesticide type,CAS-Number,Monoisotopic mass,InChI,IUPAC-Name,Supplier,Supplier Object Id,CHEMBL_ID,ChEBI
C[C@H]1[C@@H](SC(=O)N1C(=O)NC2CCCCC2)c3ccc(Cl)cc3,CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,"InChI=1S/C17H21ClN2O2S/c1-11-15(12-7-9-13(18)10-8-12)23-17(22)20(11)16(21)19-14-5-3-2-4-6-14/h7-11,14-15H,2-6H2,1H3,(H,19,21)",XGWIJUOSCAQSSV-UHFFFAOYSA-N,555220,Hexythiazox,Insecticide,78587-05-0,"3,521,012",XGWIJUOSCAQSSV-XHDPSFHLSA-N,"rel-(4R,5R)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide",SIGMA-ALDRICH,33365-100MG,CHEMBL1904578,
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c2ccccc2,COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,"InChI=1S/C13H10BrCl2O2PS/c1-17-19(20,9-5-3-2-4-6-9)18-13-8-11(15)10(14)7-12(13)16/h2-8H,1H3",CVRALZAYCYJELZ-UHFFFAOYSA-N,555221,Leptophos,Insecticide,21609-90-5,409.87,CVRALZAYCYJELZ-UHFFFAOYSA-N,"O-(4-Bromo-2,5-dichlorophenyl) O-methyl phenylphosphonothioate",SIGMA-ALDRICH,33366-100MG,CHEMBL2074801,CHEBI:82137
C[Hg]Cl,C[Hg]Cl,InChI=1S/CH3.ClH.Hg/h1H3;1H;/q;;+1/p-1,BABMCXWQNSQAOC-UHFFFAOYSA-M,555222,Methylmercuric(II) chloride,,0115-09-03,"251,963",BABMCXWQNSQAOC-UHFFFAOYSA-M,Chlorido(methyl)mercury,SIGMA-ALDRICH,33368-50MG-R,,CHEBI:28216
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,"InChI=1S/C18H13NO3/c20-17(14-9-3-4-10-15(14)18(21)22)19-16-11-5-7-12-6-1-2-8-13(12)16/h1-11H,(H,19,20)(H,21,22)",JXTHEWSKYLZVJC-UHFFFAOYSA-N,555223,Naptalam,Herbicide,132-66-1,"2,910,895",JXTHEWSKYLZVJC-UHFFFAOYSA-N,2-[(Naphthalen-1-yl)carbamoyl]benzoic acid,SIGMA-ALDRICH,33371-100MG,CHEMBL2447888,CHEBI:62072
Clc1cccc(n1)C(Cl)(Cl)Cl,Clc1cccc(C(Cl)(Cl)Cl)n1,"InChI=1S/C6H3Cl4N/c7-5-3-1-2-4(11-5)6(8,9)10/h1-3H",DCUJJWWUNKIJPH-UHFFFAOYSA-N,555224,Nitrapyrin,,1929-82-4,"228,902",DCUJJWWUNKIJPH-UHFFFAOYSA-N,2-Chloro-6-(trichloromethyl)pyridine,SIGMA-ALDRICH,33372-100MG,CHEMBL1557091,CHEBI:81935
[O-][n+]1nc(nc2ccc(Cl)cc12)-n3ccnc3,[O-][n+]1nc(-n2ccnc2)nc2ccc(Cl)cc21,InChI=1S/C10H6ClN5O/c11-7-1-2-8-9(5-7)16(17)14-10(13-8)15-4-3-12-6-15/h1-6H,IQGKIPDJXCAMSM-UHFFFAOYSA-N,555225,Triazoxide,Fungicide,72459-58-6,"2,470,261",IQGKIPDJXCAMSM-UHFFFAOYSA-N,"7-Chloro-3-(1H-imidazol-1-yl)-1-oxo-1H-1,2,4-benzotriazin-1-ium-2-ide",SIGMA-ALDRICH,33373-100MG,,CHEBI:83335
[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,InChI=1S/C12H7Cl2NO3/c13-8-1-6-12(11(14)7-8)18-10-4-2-9(3-5-10)15(16)17/h1-7H,XITQUSLLOSKDTB-UHFFFAOYSA-N,555226,Nitrofen,Herbicide,1836-75-5,"2,829,803",XITQUSLLOSKDTB-UHFFFAOYSA-N,"2,4-Dichloro-1-(4-nitrophenoxy)benzene",SIGMA-ALDRICH,33374-100MG,CHEMBL561004,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,555228,beta-Hexachlorocyclohexane,Insecticide,319-85-7,"2,878,601",JLYXXMFPNIAWKQ-CDRYSYESSA-N,"(1r,2r,3r,4r,5r,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",SIGMA-ALDRICH,33376-100MG,CHEMBL1200921,CHEBI:28428
Cl[C@@H]1[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H]1Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,InChI=1S/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,555229,delta-Hexachlorocyclohexane,Insecticide,319-86-8,"2,878,601",JLYXXMFPNIAWKQ-GPIVLXJGSA-N,"(1R,2S,3r,4R,5S,6s)-1,2,3,4,5,6-Hexachlorocyclohexane",SIGMA-ALDRICH,33377-50MG,CHEMBL1200921,
CCOCN(C(=O)CCl)c1c(C)cccc1CC,CCOCN(C(=O)CCl)c1c(C)cccc1CC,"InChI=1S/C14H20ClNO2/c1-4-12-8-6-7-11(3)14(12)16(10-18-5-2)13(17)9-15/h6-8H,4-5,9-10H2,1-3H3",VTNQPKFIQCLBDU-UHFFFAOYSA-N,555230,Acetochlor,Herbicide,34256-82-1,"2,691,183",VTNQPKFIQCLBDU-UHFFFAOYSA-N,2-Chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide,SIGMA-ALDRICH,33379-100MG,CHEMBL1517425,CHEBI:2394
CCCCCCCC(=O)Oc1c(I)cc(cc1I)C#N,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,"InChI=1S/C15H17I2NO2/c1-2-3-4-5-6-7-14(19)20-15-12(16)8-11(10-18)9-13(15)17/h8-9H,2-7H2,1H3",QBEXFUOWUYCXNI-UHFFFAOYSA-N,555231,Ioxynil octanoate,,3861-47-0,"4,969,349",QBEXFUOWUYCXNI-UHFFFAOYSA-N,"4-Cyano-2,6-diiodophenyl octanoate",SIGMA-ALDRICH,33381-100MG,CHEMBL2272565,CHEBI:81928
CC(C)Oc1cc(N2N=C(OC2=O)C(C)(C)C)c(Cl)cc1Cl,CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,"InChI=1S/C15H18Cl2N2O3/c1-8(2)21-12-7-11(9(16)6-10(12)17)19-14(20)22-13(18-19)15(3,4)5/h6-8H,1-5H3",CHNUNORXWHYHNE-UHFFFAOYSA-N,555232,Oxadiazon,Herbicide,19666-30-9,"3,440,694",CHNUNORXWHYHNE-UHFFFAOYSA-N,"5-tert-Butyl-3-{2,4-dichloro-5-[(propan-2-yl)oxy]phenyl}-1,3,4-oxadiazol-2(3H)-one",SIGMA-ALDRICH,33382-100MG,CHEMBL1080648,CHEBI:81786
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2OCCCl)nc(C)[nH]1,"InChI=1S/C14H16ClN5O5S/c1-9-16-12(19-14(17-9)24-2)18-13(21)20-26(22,23)11-6-4-3-5-10(11)25-8-7-15/h3-6H,7-8H2,1-2H3,(H2,16,17,18,19,20,21)",XOPFESVZMSQIKC-UHFFFAOYSA-N,555233,Triasulfuron,Herbicide,82097-50-5,"4,010,561",XOPFESVZMSQIKC-UHFFFAOYSA-N,"2-(2-Chloroethoxy)-N-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoyl]benzene-1-sulfonamide",SIGMA-ALDRICH,33383-100MG,CHEMBL1896787,CHEBI:9673
[H][C@@]12COS(=O)OC[C@]1([H])C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",RDYMFSUJUZBWLH-UHFFFAOYSA-N,555234,Endosulfan II,Insecticide,33213-65-9,"4,038,169",RDYMFSUJUZBWLH-BRZMKDEISA-N,"(5aR,6S,9S,9aS)-6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",SIGMA-ALDRICH,33385-100MG,CHEMBL194399,
[H][C@@]12COS(=O)OC[C@]1([H])C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,"InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",RDYMFSUJUZBWLH-UHFFFAOYSA-N,555234,Endosulfan II,Insecticide,33213-65-9,"4,038,169",RDYMFSUJUZBWLH-BRZMKDEISA-N,"(5aR,6S,9S,9aS)-6,7,8,9,10,10-Hexachloro-1,5,5a,6,9,9a-hexahydro-3H-6,9-methano-3lambda~4~-2,4,3lambda~4~-benzodioxathiepin-3-one",SIGMA-ALDRICH,40828-50MG,CHEMBL194399,
CNC(ON=CC(C)(C)SC)=O,CNC(=O)ON=CC(C)(C)SC,"InChI=1S/C7H14N2O2S/c1-7(2,12-4)5-9-11-6(10)8-3/h5H,1-4H3,(H,8,10)",QGLZXHRNAYXIBU-UHFFFAOYSA-N,555235,Aldicarb,Insecticide,0116-06-03,"1,900,776",QGLZXHRNAYXIBU-UHFFFAOYSA-N,"7,7-Dimethyl-4-oxa-8-thia-2,5-diazanon-5-en-3-one",SIGMA-ALDRICH,33386-100MG,CHEMBL91732,CHEBI:2555
CNC(ON=CC(C)(C)S(C)(=O)=O)=O,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,"InChI=1S/C7H14N2O4S/c1-7(2,14(4,11)12)5-9-13-6(10)8-3/h5H,1-4H3,(H,8,10)",YRRKLBAKDXSTNC-UHFFFAOYSA-N,555236,Aldoxycarb,Insecticide,1646-88-4,"2,220,674",YRRKLBAKDXSTNC-WEVVVXLNSA-N,"(5E)-7,7-Dimethyl-8,8-dioxo-4-oxa-8lambda~6~-thia-2,5-diazanon-5-en-3-one",SIGMA-ALDRICH,33387-100MG,CHEMBL2138916,CHEBI:82051
CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,"InChI=1S/C7H17O2PS3/c1-4-8-10(11,9-5-2)13-7-12-6-3/h4-7H2,1-3H3",BULVZWIRKLYCBC-UHFFFAOYSA-N,555237,Phorate,Insecticide,0298-02-02,"2,600,128",BULVZWIRKLYCBC-UHFFFAOYSA-N,"O,O-Diethyl S-[(ethylsulfanyl)methyl] phosphorodithioate",SIGMA-ALDRICH,33388-100MG,CHEMBL510014,
[H][C@@]12C3CC(C=C3)[C@]1([H])[C@]4(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C4(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,"InChI=1S/C12H8Cl6/c13-8-9(14)11(16)7-5-2-1-4(3-5)6(7)10(8,15)12(11,17)18/h1-2,4-7H,3H2",QBYJBZPUGVGKQQ-UHFFFAOYSA-N,555238,Isodrin,Insecticide,465-73-6,"3,618,757",QBYJBZPUGVGKQQ-WVWMLWNASA-N,"(1R,4S,4aS,5R,8R,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",SIGMA-ALDRICH,33389-100MG,CHEMBL10835,CHEBI:82100
Nc1cc(Cl)cc(C(O)=O)c1Cl,Nc1cc(Cl)cc(C(=O)O)c1Cl,"InChI=1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)",HSSBORCLYSCBJR-UHFFFAOYSA-N,555239,Chloramben,Herbicide,133-90-4,"2,049,697",HSSBORCLYSCBJR-UHFFFAOYSA-N,"3-Amino-2,5-dichlorobenzoic acid",SIGMA-ALDRICH,33392-100MG-R,CHEMBL446021,CHEBI:82183
Oc1ccc(Cl)c(Cl)c1Cl,Oc1ccc(Cl)c(Cl)c1Cl,"InChI=1S/C6H3Cl3O/c7-3-1-2-4(10)6(9)5(3)8/h1-2,10H",HSQFVBWFPBKHEB-UHFFFAOYSA-N,555240,"2,3,4-Trichlorophenol",Chemical,15950-66-0,"1,959,249",HSQFVBWFPBKHEB-UHFFFAOYSA-N,"2,3,4-Trichlorophenol",SIGMA-ALDRICH,33393-50MG,CHEMBL1341844,
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,"InChI=1S/C17H25ClO3/c1-4-6-7-14(5-2)11-21-17(19)12-20-16-9-8-15(18)10-13(16)3/h8-10,14H,4-7,11-12H2,1-3H3",IDGRPSMONFWWEK-UHFFFAOYSA-N,555241,MCPA-2-ethylhexyl,Plant growth regulator,29450-45-1,"3,121,492",IDGRPSMONFWWEK-UHFFFAOYSA-N,2-Ethylhexyl (4-chloro-2-methylphenoxy)acetate,SIGMA-ALDRICH,33394-100MG,CHEMBL3183385,
COP(N)(=O)SC,COP(N)(=O)SC,"InChI=1S/C2H8NO2PS/c1-5-6(3,4)7-2/h1-2H3,(H2,3,4)",NNKVPIKMPCQWCG-UHFFFAOYSA-N,555242,Methamidophos,Insecticide,10265-92-6,"1,410,013",NNKVPIKMPCQWCG-UHFFFAOYSA-N,"O,S-Dimethyl phosphoramidothioate",SIGMA-ALDRICH,33395-100MG,CHEMBL504888,
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,"InChI=1S/C8H5BrCl6/c9-2-3-1-6(12)4(10)5(11)7(3,13)8(6,14)15/h3H,1-2H2",DAASOABUJRMZAD-UHFFFAOYSA-N,555244,Bromociclen,Insecticide,1715-40-8,"3,897,706",DAASOABUJRMZAD-UHFFFAOYSA-N,"5-(Bromomethyl)-1,2,3,4,7,7-hexachlorobicyclo[2.2.1]hept-2-ene",SIGMA-ALDRICH,33398-100MG,CHEMBL1437390,CHEBI:82097
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,"InChI=1S/C10H12BrCl2O3PS/c1-3-14-17(18,15-4-2)16-10-6-8(12)7(11)5-9(10)13/h5-6H,3-4H2,1-2H3",KWGUFOITWDSNQY-UHFFFAOYSA-N,555245,Bromophos-ethyl,Insecticide,4824-78-6,"3,918,805",KWGUFOITWDSNQY-UHFFFAOYSA-N,"O-(4-Bromo-2,5-dichlorophenyl) O,O-diethyl phosphorothioate",SIGMA-ALDRICH,33399-100MG,CHEMBL3189138,CHEBI:82105
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,"InChI=1S/C8H8BrCl2O3PS/c1-12-15(16,13-2)14-8-4-6(10)5(9)3-7(8)11/h3-4H,1-2H3",NYQDCVLCJXRDSK-UHFFFAOYSA-N,555246,Bromofos,Insecticide,2104-96-3,"3,638,492",NYQDCVLCJXRDSK-UHFFFAOYSA-N,"O-(4-Bromo-2,5-dichlorophenyl) O,O-dimethyl phosphorothioate",SIGMA-ALDRICH,33400-100MG,CHEMBL2104572,CHEBI:82104
COc1ccc(Cl)c(Cl)c1Cl,COc1ccc(Cl)c(Cl)c1Cl,"InChI=1S/C7H5Cl3O/c1-11-5-3-2-4(8)6(9)7(5)10/h2-3H,1H3",FRQUNVLMWIYOLV-UHFFFAOYSA-N,555247,"2,3,4-Trichloroanisole",Chemical,54135-80-7,"2,099,406",FRQUNVLMWIYOLV-UHFFFAOYSA-N,"1,2,3-Trichloro-4-methoxybenzene",SIGMA-ALDRICH,33412-100MG-R,,
CC(C)OC(=O)N[C@H](C(C)C)C(=O)NC(C)c1ccc(C)cc1,Cc1ccc(C(C)NC(=O)C(NC(=O)OC(C)C)C(C)C)cc1,"InChI=1S/C18H28N2O3/c1-11(2)16(20-18(22)23-12(3)4)17(21)19-14(6)15-9-7-13(5)8-10-15/h7-12,14,16H,1-6H3,(H,19,21)(H,20,22)",NWUWYYSKZYIQAE-UHFFFAOYSA-N,555248,Iprovalicarb,Fungicide,140923-17-7,320.21,NWUWYYSKZYIQAE-WMCAAGNKSA-N,Propan-2-yl [(2S)-3-methyl-1-{[1-(4-methylphenyl)ethyl]amino}-1-oxobutan-2-yl]carbamate,SIGMA-ALDRICH,33431-100MG-R,CHEMBL3188690,CHEBI:82023
COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,"InChI=1S/C14H22NO4PS/c1-10(2)15-20(21,17-5)19-13-9-7-6-8-12(13)14(16)18-11(3)4/h6-11H,1-5H3,(H,15,21)",IXTOWLKEARFCCP-UHFFFAOYSA-N,555249,Propan-2-yl 2-({methoxy[(propan-2-yl)amino]phosphorothioyl}oxy)benzoate,Insecticide,99675-03-03,"3,311,007",IXTOWLKEARFCCP-UHFFFAOYNA-N,Propan-2-yl 2-({methoxy[(propan-2-yl)amino]phosphorothioyl}oxy)benzoate,SIGMA-ALDRICH,33436-50MG,,
C\C(C)=C/C1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,C#CCn1cc(O)n(COC(=O)C2C(C=C(C)C)C2(C)C)c1=O,"InChI=1S/C17H22N2O4/c1-6-7-18-9-13(20)19(16(18)22)10-23-15(21)14-12(8-11(2)3)17(14,4)5/h1,8-9,12,14,20H,7,10H2,2-5H3",QNGYADUGPHQWNE-UHFFFAOYSA-N,555250,Imiprothrin,Insecticide,72963-72-5,"318,158",VPRAQYXPZIFIOH-UHFFFAOYSA-N,"[2,5-Dioxo-3-(prop-2-yn-1-yl)imidazolidin-1-yl]methyl 2,2-dimethyl-3-(2-methylprop-1-en-1-yl)cyclopropane-1-carboxylate",SIGMA-ALDRICH,33442-50MG,,
O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,"InChI=1S/C15H22N2O2/c18-10-16-14-5-1-12(2-6-14)9-13-3-7-15(8-4-13)17-11-19/h12-15H,1-9H2",KORSJDCBLAPZEQ-UHFFFAOYSA-N,555251,"1,1-Methylenebis(4-isocyanatocyclohexane)",,5124-30-1,"2,621,681",KORSJDCBLAPZEQ-UHFFFAOYSA-N,"1,1'-Methylenebis(4-isocyanatocyclohexane)",SIGMA-ALDRICH,33490-2ML-R,CHEMBL1878565,CHEBI:53216
[H][C@@]12O[C@]1([H])C3CC2[C@]4([H])[C@@]3([H])[C@]5(Cl)C(Cl)=C(Cl)[C@@]4(Cl)C5(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,"InChI=1S/C12H8Cl6O/c13-8-9(14)11(16)5-3-1-2(6-7(3)19-6)4(5)10(8,15)12(11,17)18/h2-7H,1H2",DFBKLUNHFCTMDC-UHFFFAOYSA-N,555252,Dieldrin,Insecticide,60-57-1,"3,778,706",DFBKLUNHFCTMDC-PICURKEMSA-N,"rel-(1aR,2R,2aS,3S,6R,6aR,7S,7aS)-3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-2,7:3,6-dimethanonaphtho[2,3-b]oxirene",SIGMA-ALDRICH,33491-100MG-R,CHEMBL44072,CHEBI:34696
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,"InChI=1S/C26H23F2NO4/c1-17(2)24(18-11-13-21(14-12-18)32-26(27)28)25(30)33-23(16-29)19-7-6-10-22(15-19)31-20-8-4-3-5-9-20/h3-15,17,23-24,26H,1-2H3",GBIHOLCMZGAKNG-UHFFFAOYSA-N,555253,Flucythrinate,Insecticide,70124-77-5,"4,511,595",GBIHOLCMZGAKNG-CGAIIQECSA-N,Cyano(3-phenoxyphenyl)methyl (2S)-2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate,SIGMA-ALDRICH,33496-100MG-R,CHEMBL2289397,
CNC(=O)C(=N/OC)\c1ccccc1COc2cc(C)ccc2C,CNC(=O)C(=NOC)c1ccccc1COc1cc(C)ccc1C,"InChI=1S/C19H22N2O3/c1-13-9-10-14(2)17(11-13)24-12-15-7-5-6-8-16(15)18(21-23-4)19(22)20-3/h5-11H,12H2,1-4H3,(H,20,22)",WXUZAHCNPWONDH-UHFFFAOYSA-N,555254,Dimoxystrobin,Fungicide,149961-52-4,"326,163",WXUZAHCNPWONDH-DYTRJAOYSA-N,"(2E)-2-{2-[(2,5-Dimethylphenoxy)methyl]phenyl}-2-(methoxyimino)-N-methylacetamide",SIGMA-ALDRICH,33499-100MG-R,CHEMBL2269453,CHEBI:83218
COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,COc1cc(OC)[nH]c(=NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,"InChI=1S/C9H15N5O7S2/c1-14(22(4,16)17)23(18,19)13-9(15)12-8-10-6(20-2)5-7(11-8)21-3/h5H,1-4H3,(H2,10,11,12,13,15)",CTTHWASMBLQOFR-UHFFFAOYSA-N,555255,Amidosulfuron,Herbicide,120923-37-7,"3,690,413",CTTHWASMBLQOFR-UHFFFAOYSA-N,"N'-(4,6-Dimethoxypyrimidin-2-yl)-N-[(methanesulfonyl)(methyl)sulfamoyl]carbamimidic acid",SIGMA-ALDRICH,33588-100MG,,CHEBI:2635
CN\C(NCc1cnc(Cl)s1)=N/[N+]([O-])=O,CN=C(NCc1cnc(Cl)s1)N[N+](=O)[O-],"InChI=1S/C6H8ClN5O2S/c1-8-6(11-12(13)14)10-3-4-2-9-5(7)15-4/h2H,3H2,1H3,(H2,8,10,11)",PGOOBECODWQEAB-UHFFFAOYSA-N,555256,Clothianidin,Insecticide,210880-92-5,"2,490,087",PGOOBECODWQEAB-UHFFFAOYSA-N,"N-[(2-Chloro-1,3-thiazol-5-yl)methyl]-N'-methyl-N''-nitroguanidine",SIGMA-ALDRICH,33589-100MG,CHEMBL259727,
Cc1cc(C)c(c(C)c1)C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,"InChI=1S/C23H30O4/c1-14-11-15(2)18(16(3)12-14)19-20(26-17(24)13-22(4,5)6)23(27-21(19)25)9-7-8-10-23/h11-12H,7-10,13H2,1-6H3",GOLXNESZZPUPJE-UHFFFAOYSA-N,555257,Spiromesifen,Insecticide,283594-90-1,"3,702,144",GOLXNESZZPUPJE-UHFFFAOYSA-N,"2-Oxo-3-(2,4,6-trimethylphenyl)-1-oxaspiro[4.4]non-3-en-4-yl 3,3-dimethylbutanoate",SIGMA-ALDRICH,33599-100MG,CHEMBL2227838,CHEBI:38640
ClC(Cl)C(=O)N(CC=C)CC=C,C=CCN(CC=C)C(=O)C(Cl)Cl,"InChI=1S/C8H11Cl2NO/c1-3-5-11(6-4-2)8(12)7(9)10/h3-4,7H,1-2,5-6H2",YRMLFORXOOIJDR-UHFFFAOYSA-N,555258,Dichlormid,,37764-25-3,"2,070,218",YRMLFORXOOIJDR-UHFFFAOYSA-N,"2,2-Dichloro-N,N-di(prop-2-en-1-yl)acetamide",SIGMA-ALDRICH,33613-100MG,CHEMBL2251310,CHEBI:81956
CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)c3ccc(Cl)cc3Cl,CCC(C)(C)C(=O)OC1=C(c2ccc(Cl)cc2Cl)C(=O)OC12CCCCC2,"InChI=1S/C21H24Cl2O4/c1-4-20(2,3)19(25)26-17-16(14-9-8-13(22)12-15(14)23)18(24)27-21(17)10-6-5-7-11-21/h8-9,12H,4-7,10-11H2,1-3H3",DTDSAWVUFPGDMX-UHFFFAOYSA-N,555259,Spirodiclofen,Insecticide,148477-71-8,"4,101,052",DTDSAWVUFPGDMX-UHFFFAOYSA-N,"3-(2,4-Dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl 2,2-dimethylbutanoate",SIGMA-ALDRICH,33654-100MG-R,CHEMBL2227839,CHEBI:38639
CO\C=C(/C(=O)OC)c1ccccc1COc2cccc(n2)C(F)(F)F,COC=C(C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,"InChI=1S/C18H16F3NO4/c1-24-11-14(17(23)25-2)13-7-4-3-6-12(13)10-26-16-9-5-8-15(22-16)18(19,20)21/h3-9,11H,10H2,1-2H3",IBSNKSODLGJUMQ-UHFFFAOYSA-N,555260,Picoxystrobin,Fungicide,117428-22-5,"3,671,031",IBSNKSODLGJUMQ-SDNWHVSQSA-N,Methyl (2E)-3-methoxy-2-[2-({[6-(trifluoromethyl)pyridin-2-yl]oxy}methyl)phenyl]prop-2-enoate,SIGMA-ALDRICH,33658-100MG-R,CHEMBL522759,CHEBI:83197
CN1C(=O)N(C(=O)C=C1C(F)(F)F)c2ccc(Cl)c(c2)C(=O)OC(C)(C)C(=O)OCC=C,C=CCOC(=O)C(C)(C)OC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)ccc1Cl,"InChI=1S/C20H18ClF3N2O6/c1-5-8-31-17(29)19(2,3)32-16(28)12-9-11(6-7-13(12)21)26-15(27)10-14(20(22,23)24)25(4)18(26)30/h5-7,9-10H,1,8H2,2-4H3",JEDYYFXHPAIBGR-UHFFFAOYSA-N,555261,Butafenacil,Herbicide,134605-64-4,"4,740,805",JEDYYFXHPAIBGR-UHFFFAOYSA-N,"2-Methyl-1-oxo-1-[(prop-2-en-1-yl)oxy]propan-2-yl 2-chloro-5-[3-methyl-2,6-dioxo-4-(trifluoromethyl)-3,6-dihydropyrimidin-1(2H)-yl]benzoate",SIGMA-ALDRICH,33659-100MG-R,CHEMBL2140532,CHEBI:81750
CN(Cc1ccc(Cl)nc1)\C(C)=N\C#N,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,"InChI=1S/C10H11ClN4/c1-8(14-7-12)15(2)6-9-3-4-10(11)13-5-9/h3-5H,6H2,1-2H3",WCXDHFDTOYPNIE-UHFFFAOYSA-N,555262,N-[(6-Chloro-3-pyridinyl)methyl]-N'-cyano-N-methylethanimidamide,Insecticide,160430-64-8,"2,220,672",WCXDHFDTOYPNIE-UHFFFAOYSA-N,N-[(6-Chloropyridin-3-yl)methyl]-N'-cyano-N-methylethanimidamide,SIGMA-ALDRICH,51625-50MG,CHEMBL265941,
